bachelor degree highly quantitative field computer science machine learning operational research statistic mathematics etc equivalent professional military experienceexperience ml field g natural language processing computer vision statistical learning theory year industry experience predictive modeling data science analysisexperience ml engineer data scientist role building deploying ml model hand experience developing deep learning modelsexperience writing code python scala java documentation reproducibilityexperience handling terabyte size datasets diving data discover hidden pattern using data visualization tool writing sql working gpus develop modelsexperience writing speaking technical concept business technical lay audience giving data driven presentationswant help largest global enterprise derive business value adoption artificial intelligence ai machine learning ml excited using massive amount disparate data develop ml model eager learn apply ml diverse array enterprise use case thrilled part amazon pioneering shaping world ai ml technology decade amazon web service aws helping large enterprise build ml model aws cloud applying predictive technology large volume data wide spectrum problem aws professional service work together aws customer address business need using ai solution aws professional service unique consulting team pride customer obsessed highly focused ai enablement customer experience ai including building ml model like join team get work innovative company great teammate lot fun helping customer successful candidate person enjoys diving deep data analysis discovering root cause designing long term solution inclusive team culturehere aws embrace difference committed furthering culture inclusion thirteen employee led affinity group reaching employee chapter globally innovative benefit offering host annual ongoing learning experience including conversation race ethnicity core amazecon gender diversity conference amazon culture inclusion reinforced within leadership principle remind team member seek diverse perspective learn curious earn trust work life balanceour team put high value work life harmony striking healthy balance personal professional life crucial happiness success customer obsessed organization leader start customer work backwards work vigorously earn keep customer trust customer facing role hybrid delivery model project engagement include remote delivery method onsite engagement include travel customer location needed mentorship career growthour team dedicated supporting new member broad mix experience level tenure building environment celebrates knowledge sharing mentorship care career growth strive assign project based help team member develop better rounded professional enable take complex task future customer facing role required travel client location deliver professional service needed major responsibility include assist customer able deliver ml project beginning end including understanding business need aggregating data exploring data building validating predictive model deploying completed model concept drift monitoring retraining deliver business impact organizationuse aws ai service g personalize ml platform sagemaker framework g mxnet tensorflow pytorch sparkml scikit learn help customer build ml modelsresearch implement novel ml approach including hardware optimization platform aws inferentiawork professional service consultant big data iot hpc analyze extract normalize label relevant data professional service engineer operationalize customer model prototypedmaster degree phd highly quantitative field computer science machine learning operational research statistic mathematics etc ability develop strategic baselined data modeling process ability accurately determine cause effect relationship publication presentation recognized ml journal conferencesdeep technical skill consulting experience business savvy interface level discipline within customer organizationdemonstrable track record dealing well ambiguity prioritizing need delivering result dynamic environmentamazon committed diverse inclusive workplace amazon equal opportunity employer discriminate basis race national origin gender gender identity sexual orientation protected veteran status disability age legally protected status individual disability would like request accommodation please visit http www amazon job en disability u pursuant san francisco fair chance ordinance consider employment qualified applicant arrest conviction record pursuant los angeles fair chance ordinance consider employment qualified applicant arrest conviction record employee based colorado position start per year sign bonus restricted stock unit may provided part compensation package addition range medical financial benefit dependent position offered,Data Scientist
senior manager artificial intelligence codingoverview positionthe senior program manager responsible program management integrating artificial intelligence ai change healthcare coding solution maximize customer company value role also accountable responsible defining overall ai coding strategy ensuring execution tactic completed achieve strategy program manager focus value add customer ensuring interlock business case operational stakeholder technical team ai program requirement program manager role ensures successful internal deployment go market execution solution program manager must exercise judgment selecting method technique evaluation criterion obtaining result partner key contact outside ai area expertise create report program metric remote telecommuter position duty responsibility job work closely project sponsor cross functional team assigned project manager plan develop scope deliverable required resource work plan budget timing new initiativesbuild strategy roadmap ai coding solution understanding healthcare financial management business need user requirement state art ai developmentmanage program project team optimal return investment coordinate delegate cross project initiativesidentify key requirement needed cross functional team external vendorsdevelop manage budget project accountable delivering established business goal objectiveswork program manager identify risk opportunity across multiple project within businessanalyze evaluate overcome program risk produce program report management stakeholdersprovide balance innovation robust operation good judgement optimize productivity efficiency working broader technology data sale marketing teamsresponsible client level process mapping include complete sipoc review include gap analysis remediation planslead change management function related ai coding process technology people inputswhat requirement needed position year healthcare revenue cycle management coding year program management experienceextensive knowledge medical coding business processesstrong program background efficient developing product program plan drive execution delivering value meet business demandfinancial acumen fully understand daily business performance low cost high scalability high performance always guiding principle capable building keep adjusting financial model new platform initiativesan end end solution thought leadership partnership known ability resolve conflict protect productivitysuccessful influencing working bus customer within technical team skilled canvassing opinion alternative view ease evaluating making recommendation across competing equally critical business needsdemonstrated commercial result balancing innovation commercial realization time deliver meeting exceeding business expectationwhat working condition physical requirement job general office demandshow much expect travel employee role require travel need able qualify company credit card able use personal credit card travel expense submit reimbursement li remotejoin team today creating better coordinated increasingly collaborative efficient healthcare system equal opportunity affirmative action statementchange healthcare equal opportunity employer qualified applicant receive consideration employment without regard race color religion age sex sexual orientation gender identity genetic information national origin disability veteran status read employment discrimination protection federal law read eeo law http www eeoc gov employer eeo law poster supplemental information http www dol gov ofccp regs compliance poster pdf ofccp eeo supplement final jrf qa pdf need reasonable accommodation assist application employment please contact u sending email applyaccommodations changehealthcare com applicant requesting reasonable accommodation subject resume cv submitted email box accepted click http www dol gov ofccp pdf pay transp english formattedesqa pdf view pay transparency nondiscrimination policy california u resident submitting application change healthcare consideration employment opportunity acknowledge read understood change healthcare privacy notice california job applicant regarding collection personal information change healthcare maintains drug free workplace conduct pre employment drug testing applicable accordance federal state local law,Data Scientist
endura technologiesendura technology fable semiconductor company providing state art disruptive chipset solution power management smart audio across wide spectrum application mobile device iot personal computer cloud server endura patented technology offer ultra fast switching regulator smallest form factor world providing high performance ultra low power best class efficiency endura proprietary low power small size artificial intelligence ai implementation combined innovative analog front end afe offer solution intelligent iot smart audio application best class snr aop reporting tohead software departmentresponsibilitiesdesign develop implement different component ai sw stack analyze software requirement come software solution best suited endura ai hw ip develop test plan endura ai system implement execute benchmark test scenario different ai model familiarity continuous integration system big bonus analyze identify system level integration issue interface hw software integration test teamsskills specificationsexcellent programming skill c pythonexperience machine learning framework tensorflow pytorch mxnet torch etc excellent understanding tcp ip network programming conceptsexcellent embedded system device driver programming skill plusexcellent skill set adhering software product life cycle practice end endexcellent analytic problem solving skillsexcellent teamwork communication skillshave learn know mindsetfamiliarity experience developing maintaining automated continuous integration ci system test framework based popular framework like gitlab jenkins azure etc big pluseducation qualificationsbsee c required msee c preferred year work experience relevant fieldsaap eeo statementthe bridgewest group equal opportunity employer,Data Scientist
software developer laramie wy fort collins cotrihydro one top environmental engineering consulting firm country opening software developer developer join technology service solution team assist developing creating testing new software feature knack ui ux software development encourage apply ever world need smart cutting edge solution address engineering environmental challenge tomorrow come member team support diverse range client fortune company federal government local community nationwide continuously improve human health environment role developer responsible developing creating testing new software feature searching developer willing learn implement cutting edge software solution include mobile app development connected vehicle application website rest service development position use html cs javascript microsoft net framework mvc framework may include rest service entity framework wpf full time benefited position allow contribute dynamic environmental engineering firm help improve community expanding career opportunity locationthis position option based either laramie wy fort collins co office situated great community provide ready access multiple recreational opportunity opportunity associated state college mountain west living laramie home trihydro corporate headquarters fort collins office located thriving community offering almost limitless activity encourage apply b computer science related fieldhave experience creating wireframes mockups user flowshave experience developing object oriented programming languageshave familiarity cloud based data management systemshave strong understanding knowledge database management system including data structure efficient database design queriespossess strong technical problem solving skill including attention detail accuracy completeness commitment producing high quality deliverablesare strong communicator orally written ability communicate effectively client agency team membersunderstand importance time management posse excellent organization skillsthis job desire career growth opportunity interested playing integral role growing team companyyou want part dynamic company treat team member like familyyou value working others achieve goal make difference client communitiesyou assume ownership work take pride producing high quality deliverablesbenefits trihydro approach work honest hard working find company culture dedicated excellence nurture collaboration growth still find plenty time fun often outdoors benefit joining team includes robust health insurance program medical dental vision prescription retirement plan including discretionary match trihydro comprehensive paid time including vacation flex sick holiday paya wellness program including reimbursement gym membership related expensesstaff mentoring opportunity professional career advancementa best class safety culture built protect employee mother father son daughter deserve go home safely nightthis full time position averaging hour per week interested candidate apply http www trihydro com u career application resume cover letter addressed trihydro recruiting team trihydro equal opportunity affirmative action employer qualified applicant receive consideration employment without regard race color religion sex sexual orientation gender identity national origin age marital status genetic information disability protected veteran job type full timebenefits matchingdental insurancedisability insurancehealth insurancelife insurancepaid time offparental leaveprofessional development assistancereferral programvision insuranceschedule hour shiftday shifteducation bachelor preferred work location one locationwork remotely,Software Engineer
position summary software engineer responsible hand development work phase software development lifecycle including requirement design testing deployment large multi tier application software engineer offer design technical creativity flexibility order achieve objective part development team software engineer also organize complete project task time accordance prioritization adhering enhancing design coding quality assurance standard primary responsibility analyze design code debug test support suite full featured web application teach learn use coding best practice create maintain comprehensive technical documentation investigate problem identify source determine possible solution test implement solution guide complex problem identification resolution across different department employee system provide technical expertise researching identifying evaluating recommending developing system control method technique model work product team design implement ui ux existing product new product feature adhere organizational process procedure exhibit initiative drive complete task timely manner take ownership assigned responsibility complete special project duty assigned contribute organization process team product significant manner contribute positively working environment skill qualification ideal candidate posse significant experience expert practical knowledge following area demonstrated knowledge developing web application proficient javascript cs html including accessibility layouting technique specificity technique cross browser compatibility experience e concept surrounding react ecosystem well related tool plusexperience postcss webpack gulp node j react router redux redux form sql plus experience web accessibility related stand plus experience developing using java plusexperience developing web based saas solution preferred experience third party integration web service ssos preferred exposure open source technology docker spring spring mvc spring boot elasticsearch knowledge healthcare domain preferred able think independently resolve complex system issue excellent written verbal communication skill job complexity work project assignment moderate scope exercise judgment within defined procedure practice determine appropriate action interacts cross functional team personnel supervision normally receives little instruction day day work receives general instruction new assignment objective experience minimum year experience software development preferred education bachelor degree accredited college university computer science mi related field equivalent work experience certification applicable technology desirable work environmentoccasional hour evening weekend overtime hour required job type full timepay per yearbenefits k matchingdental insurancedisability insuranceemployee assistance programflexible scheduleflexible spending accounthealth insurancehealth saving accountlife insurancepaid time offparental leaveprofessional development assistancereferral programvision insuranceschedule day shiftmonday fridayapplication question salary requesting education bachelor preferred experience javascript industry year preferred html industry year preferred cs industry year preferred react industry year preferred working team developer year preferred work location fully remote,Software Engineer
database developer laramie wy fort collins cotrihydro corporation mid sized engineering environmental consulting firm national footprint seeking dynamic talented software engineer join team position focus database design development well software development improving community environment heart trihydro mission achieve mission empowering employee develop solution exceed client expectation understand employee number one asset treating fostered strong company culture spurred growth diversification past year need motivated team member interested supporting continued pursuit mission growth diversification position overviewas member team help maintain improve existing database solution well play integral part designing implementing database solution new product addition database work ideal applicant also well versed software development backend service integration user aware database sql server oracle mongodb cosmos responsibilitiesin role responsibility database design development management software development time allows suit skill interest responsibility include database responsibilitiesmaintain improve existing database solutionsdesign development new database management solutionsexecute data migration using etl processesperform database maintenance task creating database backup recovery plan performance monitoring database tuning performance monitor maintain database security authenticationinstalling upgrading managing database serversknowledge nosql database mongodbmanage data replication backup recoveryfollow current evolving practice help apply existing database solutionsassess cultivate long term strategic goal database managementsoftware development responsibilitieswell versed object oriented software language javadesign build data drive applicationsfocus database interaction data operation crud knowledgeable data structure associated performancewell versed agile developmentrest service developmentlocationyou option based either laramie wy fort collins co office situated great community provide ready access multiple recreational opportunity opportunity associated state college mountain west living laramie home trihydro corporate headquarters fort collins office located thriving community offering almost limitless activity encourage apply b computer science related fieldhaveknowledge microsoft sql server oracle nosql databaseshave experience developing object oriented programming languageshave familiarity cloud based data management systemshave strong understanding knowledge database management system including data structure efficient database design querieshave data analyst mining skill using python javapossess strong technical problem solving skill including attention detail accuracy completeness commitment producing high quality deliverablesare strong communicator orally written ability communicate effectively client agency team membersunderstand importance time management posse excellent organization skillsthis job desire career growth opportunity interested playing integral role growing team company want part dynamic company treat team member like family value working others achieve goal make difference client community assume ownership work take pride producing high quality deliverable benefitsat trihydro approach work honest hard working find company culture dedicated excellence nurture collaboration growth still find plenty time fun benefit joining team includes robust health insurance program medical dental vision prescription industry leading retirement plan including discretionary match trihydro comprehensive paid time including vacation flex sick holiday pay wellness program including reimbursement gym membership related expense staff mentoring opportunity professional career advancement best class safety culture built protect employee mother father son daughter deserve go home safely night full time position averaging hour per week interested candidate apply http www trihydro com u career application resume cover letter addressed trihydro recruiting team trihydro equal opportunity affirmative action employer qualified applicant receive consideration employment without regard race color religion sex sexual orientation gender identity national origin age marital status genetic information disability protected veteran job type full timebenefits matchingdental insurancedisability insurancehealth insurancelife insurancepaid time offparental leaveprofessional development assistancereferral programvision insuranceschedule hour shiftday shiftwork location one locationwork remotely,Software Engineer
descriptionwith employee across globe pearson world learning company providing range product service help people make progress life learning since online blended learning division reimagined education full time virtual school student want personalized flexible approach learning flagship product service include connection academy u based online public charter school international connection academy global online private school pearson connexus comprehensive online school program school district nationwide company culture built around motto always learning set core value live brave imaginative decent accountable curious customer centric collaborative position summary pearson online blended learning looking inspired mission driven software developer break world object class wait try something new want software developer excited solve problem new way think term scalability efficiency practicality end customer exceptional experience mind primary responsibility develop best class technical solution using appropriate technology time exceptional quality align business requirement provides right leveled documentation solution accordance software development best practice agile guidelinesanalyzes alternative solution problem space collaborates team determine best technical approach drive solution space pearson equal opportunity affirmative action employer member verify qualified applicant including minority woman protected veteran individual disability encouraged apply qualificationsrequirements application considered must following least four year developing object oriented web application using netrestful web api asynchronous development development strong plus excellent sql skill experience sql serverexperience working microsoft cloud stack including azure technologiesexperience using javascript framework particularly angular j strongly desiredability independently solve technical problem virtual work environment independently collaborate necessary proactively ask help collaborate necessary must stable high speed internet access home remote work environmentin addition ideal candidate experience designing creating highly scalable database oriented web applicationsexperience writing technical requirementsexperience working source control git azure dev ops ado experience test driven development tdd experience working agile team especially work experience includes working safethe exceptional candidate demonstrate following skill open solution based mindsetability work well others particularly cross functional team member customer ui ux test product owner etc good time management skill excellent verbal written communication skill ability recommend technical solution match system standard overall design methodology ability effectively deal changeexperience integrating rd party component strongly desired maintain technical knowledge participating educational opportunity reading professionalpublications maintaining personal network participating professional organization pearson online blended learning focused providing flexible work environment employee including ability work home regular basis position believe flexibility work life balance critical part culture employee satisfaction proud provide employee ability work anywhere anytime exchange require employee appropriate mean work remotely including adherence work home policy regarding home office setup including limited privacy record technology standard equipment standard expectation anticipated starting salary range colorado based individual expressing interest position position eligible participate annual incentive program benefit available eligible employee seen http pearsonbenefitsus com li postprimary location u remotework location u remoteremotejob technologyorganization north america connectionsemployee status regular employeejob type standardjob level individual contributorshift day jobjob posting aug job unposting ongoingschedule full time regularreq id,Software Engineer
description functionsopen filledgeneral description position provides development support design implementation complex software application support client agency operation goal work level distinguished high level specialized technical competence substantial work experience effective communication skill using rational argument fact extensive independence action required accomplish program goal human resource contact debbie russi debbie russi wyo govessential function listed function illustrative intended describe every function may performed job level work customer develop modify enhance deploy complex web application improve business process service develops application support need agency utilizing thing highly technical software development tool database management system programming development standard timely delivery cost efficiency based customer specification expectation act principal designer major system subsystem utilizing thorough understanding available technology tool existing system coordinate participates phase application development including requirement gathering estimating phase task building testing implementation us modern programming language technique design code implement software solution lead revision repair expansion existing program increase operating efficiency adapt new requirement participates identifying compatibility issue efficiency application analyzes business problem design automated solution develop plan implementing solution lead project provides support participates researching available tool technology software product determine alternative technology solution meet customer expectation research document best practice particular aspect development process establishes maintains standard required applies industry best practice policy us agile development methodsworks directly customer interpret business process technical specification requirement communicates design requirement technical non technical personnel work effectively multiple project overlapping deadline adjusts changing priority frequent interruption act mentor others le experience train personnel support application qualificationspreferences preference may given experience javascript jquery polymer scripting language preference may given experience java preference may given experience html markup language preference may given experience m sql server mysql preference may given experience agile scrum development knowledge knowledge principle behind specialized technical discipline significant experience developing complex business application programming computer hardware software mathematics application knowledge employing information technology meet business requirement knowledge software development lifecycle knowledge application integration technique knowledge traditional agile software development methodology principle customer service process improvement performance management design logical report input formsgraphic user interface design conceptsknowledge relational database designcarry directive superiorswork collaborative team environmentthink logically solve problemswork complete task minimum supervisionminimum qualification education bachelor degree typically computer technology experience year progressive work experience typically computer technology acquired knowledge level software development iioreducation experience substitution year progressive work experience typically computer technology acquired knowledge level software development iicertificates license registration nonenecessary special requirementsnotes flsa non exemptsuccessful candidate must pas background check supplemental information enterprise technology service ets information technologyclick view state wyoming classification pay structure url http agency governmentjobs com wyoming default cfmthe state wyoming equal opportunity employer actively support ada reasonably accommodates qualified applicant disability class specification subject change please refer hrd website ensure recent version,Software Engineer
position title application developerlocation scranton pa open hiring someone area would work remotely company profile ace financial management service division mycil northeast pennsylvania center independent living ace provides payroll management solution person disability attendant governmental private organization oversee consumer directed program ace owns build maintains proprietary financial management software serve need individual program ace actively recruiting highly motivated full stack net framework net core software developer dynamic individual add application development team year experience building improving core product people serve learn http www mycil org ace financial management service htmlthe role defined reporting director application development application developer part fast paced highly dynamic ace application development team mission driven passionate group application web developer want build quality product population serve individual posse hand knowledge model view controller mvc pattern use following technology net framework net core net core net framework mvcrazor page jquery bootstraprest web servicesentity frameworkms sql sql query stored proceduresaws lambdasfront end development using jquery javascript library bootstrap framework required developer aim keep software product responsive current technology stack includes batch application run varying frequency near real time daily etc experience headless application integrate rest web service ingest data extract produce report plus many opportunity integrate internal external system using rest web service understanding web service integration web service security desired enhance application frequently build new data structure ability review author sql stored procedure required data modeling experience desired required maintain actively used production environment includes analyzing resolving reported defect troubleshooting skillset persistent attention detail desired experience visual studio team foundation version control azure devops repository pipeline architecture desired desired experience skill bachelor degree computer science software engineering related study desired required balanced sufficient demonstrated work experience minimum year work experience application development experience developing supporting web based mvc business application web service desired personal attribute always learning attitude must strive continually educate developer expose new technology azure devops amazon web service aws process enterprise integration release management want big picture thinker developer must able learn business process end end recognize area improvement needed project often ask product change deliver defect free stable trustworthy responsive application help serve mission larger project pair developer together cross training architecture review dynamic team leadership communication developer business analyst skill level must rely heavily business analyst business process understanding rely heavily developer system analysis ability balance end user need correlating solid system design desired physical demand working condition sedentary workthe statement reflect general duty considered necessary describe main function position shall considered detailed listing job requirement may part position job type full timepay per yearbenefits dental insurancedisability insuranceemployee assistance programflexible spending accounthealth insurancelife insurancepaid time offretirement planvision insuranceschedule day shifteducation bachelor preferred experience application development year required work location multiple locationsvisa sponsorship potentially available providing sponsorship jobthis job ideal someone dependable reliable spontaneousadaptable flexible enjoys work requires frequent shift directionachievement oriented enjoys taking challenge even might failautonomous independent enjoys working little directioncompany website www mycil orgbenefit condition waiting period may applywork remotely yescovid precaution remote interview process,Software Engineer
fully remote position work thing matterad hoc digital service company help federal government better serve people team use modern agile method design engineer government system connect veteran service bring affordable health care million people support important program like head start work make critical government service intuitive accessible human centered also changing government think us technology thrive change want help close gap consumer expectation government service see possibility ambiguity want u matter mostad hoc life act behaves according commitment inclusivity acceptance accountability humility hero believe mission larger individual self leave ego door learn mistake iterate order better serve people country prioritize building team represent diversity people government serf love challenge government size project want bring modern skill partner agency help better meet need user close gap consumer expectation government built remote lifead hoc remote first remote always designed culture communication tool support nationwide distributed team since beginning remote design allows ad hoc thoughtful intentional creating diverse team supporting work environment fit life generous pto policy slack channel every interest bird watching space nerd parenting culture embrace thing happening life maybe need adjust schedule care family member take bike ride ad hoc embraced doour ideal back end software engineer know build large scale production system modern agile environment write well structured tested secure code little feedback guidance designed implemented reliable maintainable apis built service integrate external dependency articulate thing built fit larger ecosystem afraid large complex problem take active role planning delivery effort drawing experience suggest better approach alternative ad hoc back end engineer shipping software impact life million peopleusing modern programming language framework build scalable service gracefully integrate legacy systemsbuilding working apis support digital service deliver well third party usageusing unit integration testing ensure system work intendedhelping u continuously iteratively improvewhat hope bringminimum two year experience developing consumer facing web application service apisexperience developing web application ruby railsexperience working relational database postgres mysql etc understanding fundamental technology web http ssl html cs javascript apisexperience understanding least one agile methodology scrum xp safe experience amazon web service particular ec rds solid spelling grammar communication skill ideal candidate want contribute work bigger want make difference collaborating team care deeply building better product better relationship better trust interaction people government believe intuitive easy use government service collaborate well designer stakeholder team mentor guide junior engineer human centered check every box list mean help u mission deliver critical government service talk u basic requirementsall work must conducted within excluding territory federal contract require citizenship eligible employment must legally authorized work future without sponsorship government contractor may required obtain public trust security clearance available role federal contract require degree additional year experience substitute technical screening involves completing homework assignment graded blind remove bias tricky unreliable whiteboarding test read homework learn engineering ad hoc pay range commensurate experience,Software Engineer
job descriptionhome people care mission redefine home experience intelligently designed product service delivered every home people care vivint smart home leading smart home company north america vivint delivers integrated smart home system home consultation professional installation support delivered smart home pro well customer care monitoring dedicated redefining home experience intelligent product service vivint serf million customer throughout canada vivint forbes list america best employer well forbes list america best employer diversity company largest tech employer utah certified great place work one fast company world innovative company information visit www vivint com camera rich sensor future presence pun intended connected home combining camera intelligent network allows customer connected home therefore life join u connecting people home camera tool use rust python shell golang scala java node c really language fit needdbus grpc quic uds websockets various protocol communication standardspulsar kafka pubsub gcp knative mqtt akka various bus async communication channelsk gke maybe someday camera webrtc gstreamer codecs job responsibility connect plumb together piece connects camera customersresearch implement new technology tool delivered million camerasparticipate quarterly innovation week full week work whatever want interact closely computer vision team support connect everythingrequired skill linux networking ebpf upnp nat traversal seriously networking haz help interest excellent learn much possiblefocus customer need liveswhy vivint free catered lunch snack drink new menu dailypaid holiday flexible paid time awayyour choice mac pcemployee pricing smart home productscasual dress codeonsite gymonsite health clinicmedical dental vision life coveragewhat stand honesty integrity come first right thingcustomer obsession advantage relentless passion serve customerinnovation essential today innovation tomorrow lifebloodwe win together individual win game team win championshipsexceptional expected talk cheap create value motionwe give back helping people core dna,Software Engineer
opening part time software database engineer job perfect student want gain work experience going school require minimum commitment hour per week job descriptionthe part time position part either product development customer relation team help assist deploying ritetrack solution customer desired qualificationsexperience microsoft net visual studio html transact sql sql server experienceknowledge relational databasescompensation per hour depending upon experience microsoft certification opportunitythe successful candidate may expected go microsoft certification handel pay study material exam handel ithandel developer ritetrack social service software solution used tribal county state government handel team consists best brightest software engineer project manager industry matched year experience juvenile justice tribal government handel team truly understands technology need customer handel strives make solution allow customer spend le time data entry time serving client ultimately lead better outcome client obtaining service time giving customer better tool better outcome measurement contact usfor additional information please visit www handelit complease submit resume applicant handelit com,Software Engineer
location remote ability work u mainland hour pst preferredvmware tanzu gemfire distributed memory transactional datastore designed provide high throughput predictable latency gemfire built apache geode deployed throughout world demanding customer serving mission critical application financial telecommunication retail transportation industry gemfire team tackle technical challenge come massively parallel distributed system operating terabyte data across hundred node delve area like query optimization high performance memory transaction query processing parallel distributed execution advanced data processing algorithm resource management storage team working hard worthwhile problem collaborative team accelerating growth engineer primary need problem responsible industry shift kubernetes cloud native application improving platform offering tanzu gemfire environment also adapting core tanzu gemfire challenge face high performance data product kubernetes time providing enhancement solving problem customer existing product within first month important performance goal would expected complete consider successful role understand feature set gemfire support different platform client library develop area expertise within product g querying function execution cluster membership kubernetes operator pick new feature work issue without guidance take active role design discussion pull request review area expertise generally able follow discussion outside type work assignment requirement skill performing regular basis solve hard distributed system problem might mean implementing new feature resolving customer issue java based data grid golang based kubernetes offering testing work end end consider failure mode race condition performance become proficient take increasing role designing new solution together rest team tech lead propose change apache geode community help others around grow hand mentorship actionable pull request feedback leadership like role structure culture team like across caching program highly collaborative team span several time zone believe strength diverse team psychological safety allows u best work team product long history people team decade believe testament culture diversity technical problem solve product never run new thing learn team accommodate large variety working style enable everyone contribute best benefit perk working vmware loved one supported competitive comprehensive benefit package view complete benefit package visiting www benefit vmware com category engineering technologysubcategory software engineeringexperience business leadershipfull time part time full timeposted date vmware company overview vmware believe software power unlock new opportunity people planet look beyond barrier compromise engineer new way make technology work together seamlessly cloud mobility security software form flexible consistent digital foundation securely delivering apps service experience transforming business innovation around globe core people deeply value execution passion integrity customer community shape possible today http career vmware com equal employment opportunity statement vmware equal opportunity employer prohibits discrimination harassment kind vmware committed principle equal employment opportunity employee providing employee work environment free discrimination harassment employment decision vmware based business need job requirement individual qualification without regard race color religion belief national social ethnic origin sex including pregnancy age physical mental sensory disability hiv status sexual orientation gender identity expression marital civil union domestic partnership status past present military service family medical history genetic information family parental status status protected law regulation location operate vmware tolerate discrimination harassment based characteristic vmware encourages applicant age vmware provide reasonable accommodation employee protected disability consistent local law,Software Engineer
titlesoftware engineeroverview positionseeking full stack software engineer strong understanding microservice development ci cd join agile team duty responsibility job full stack software engineer responsible development solution set commitment deliver high quality code production actively participates code review ensure established coding standard met quality code shipped production engineer work closely product management quality assurance product architect deliver solution best meet customer need task include analysis upcoming project focus backlog grooming story estimation ensure accurate representation work done accurate estimationswhat requirement needed position year full stack development experience net preferredproficient microservice architecture developmentproficient html cs javascript javascript library reactcloud technology experience aws azure gcpunderstanding continuous integration continuous delivery ci cd skill experience would helpful proficient database technology relational nosqlstrong organizational project management skillsexperience working agile scrum based environmentwhat working condition physical requirement job general office demand li remotejoin team today creating better coordinated increasingly collaborative efficient healthcare system equal opportunity affirmative action statementchange healthcare equal opportunity employer qualified applicant receive consideration employment without regard race color religion age sex sexual orientation gender identity genetic information national origin disability veteran status read employment discrimination protection federal law read eeo law http www eeoc gov employer eeo law poster supplemental information http www dol gov ofccp regs compliance poster pdf ofccp eeo supplement final jrf qa pdf need reasonable accommodation assist application employment please contact u sending email applyaccommodations changehealthcare com applicant requesting reasonable accommodation subject resume cv submitted email box accepted click http www dol gov ofccp pdf pay transp english formattedesqa pdf view pay transparency nondiscrimination policy california u resident submitting application change healthcare consideration employment opportunity acknowledge read understood change healthcare privacy notice california job applicant regarding collection personal information change healthcare maintains drug free workplace conduct pre employment drug testing applicable accordance federal state local law,Software Engineer
company overviewiboss cloud security company provides organization employee secure access internet device location cloud eliminates need traditional security appliance ineffective protecting cloud first mobile world leveraging purpose built cloud architecture backed issued pending patent point presence globally iboss protects organization worldwide company headquartered boston operation orlando san diego london philippine iboss believe exceptional employee key success team hand diverse nimble highly empowered drive excellence come part team transform way cybersecurity delivered job descriptionas software engineer iboss opportunity work multiple technology development scope extends device specific driver service communication protocol cloud scalable connectivity big data processing third party analytics tool integration customer enterprise ui creation security policy management pace fast process agile excellent opportunity become core member rapidly growing software development team many exciting project work iboss software developer excel solving tough problem collaborating well working customer team rapidly deploy solution responsibilitiesability design develop clean maintainable codequickly understand extend engineering architectural patternsdocument engineering designsanalyze estimate development effortsdeliver high quality code thoroughly testedqualifications year experience using java technology stack servlet container year experience frontend technology javascript html cs working knowledge database technology sql especially postgresqlexperience oo design design patternscomfortable working unix environmentexperience working agile environmentteam player excellent interpersonal skill ability work fast paced environmentdemonstrate excellent oral written communication skill ability listen articulate facilitate advocatepreferred skillsexperience tomcat springexperience single page application using framework angularjsknowledge security networking handling large datasetsability identify resolve performance problem codeexperience building restful json apisbenefitshealth vision dental chiropractic open domestic partner company matchpaid time pto company paid holidaysoptimistic supportive fun work environmentfantastic quarterly company eventsfree catered lunch every fridayfree snacksfree site gym membershipthe duty responsibility described essential function job qualified applicant receive consideration employment without regard race color religion sex sexual orientation gender identity national origin status veteran individual disability position eligible sponsorship work visa,Software Engineer
client looking senior software engineer mobile support san francisco team role opportunity directly contribute mission architecting building company first mobile app ideation launch care companion enables best class therapy experience client clinician cross functional role allow work key stakeholder including marketing product clinical team work team stellar engineer build innovative product fundamentally transform mental health space combining best human technology architect build first web mobile appsunderstand client deeply build warm compassionate mobile experience complement clinical journeywork product clinical program marketing team ideate build thoughtful mobile experience reflects brand focus quality outcome collaborate fellow teammate enhance optimize current system new feature increased stability work engineer across stack launch first app guide future looking app architecture strategyapply best practice writing clean secure readable scalable code qualification experience include year engineering experience track record architecting building consumer centric product start finish experience cross platform mobile framework react native experience bridging mobile framework seamless native experience via native codeexperience full stack web developmentan understanding build test launch mobile app app store google playdeep understanding mobile development concept principle good intuition product design get done attitude passion building something great great team experience working fast paced startup environment plus competitive salary benefit package included,Software Engineer
